distance_km,duration_min,vehicle_type,fare
47.89,169.68,auto,855.89
7.95,29.75,bike,124.52
17.34,63.95,car,507.38
2.75,9.63,auto,74.05
47.09,97.42,bike,538.69
38.05,131.08,auto,676.53
12.91,46.66,auto,253.43
18.25,56.81,car,498.21
6.39,13.73,auto,116.94
23.62,90.0,bike,340.63
18.31,39.3,auto,294.74
36.24,139.58,auto,680.77
8.11,31.72,auto,182.4
13.12,50.61,car,404.68
12.1,42.12,auto,244.92
36.24,94.9,bike,459.87
7.6,28.87,auto,163.23
48.52,107.65,auto,728.85
15.67,35.18,car,390.58
1.84,5.4,bike,39.87
46.77,155.58,auto,818.54
21.53,85.09,auto,417.04
18.33,39.47,car,439.2
21.18,79.48,bike,305.8
14.08,34.27,car,365.1
33.8,84.95,bike,421.56
13.44,47.18,auto,259.49
25.42,78.15,auto,447.42
4.83,14.18,auto,108.36
21.13,59.27,auto,355.23
44.38,110.42,bike,544.56
9.0,18.28,bike,117.76
21.15,79.68,car,606.48
34.74,127.05,bike,497.49
22.14,78.05,car,621.32
24.29,75.31,bike,323.72
30.22,81.76,auto,503.65
48.96,168.05,car,1292.9
14.59,37.3,bike,195.37
23.64,48.52,bike,281.35
17.44,40.33,car,429.62
43.35,121.75,car,1074.23
29.35,69.84,car,699.84
31.03,121.45,car,880.86
36.92,125.05,car,983.24
23.4,80.25,auto,426.79
34.22,73.0,auto,513.96
42.58,147.74,bike,580.01
13.03,41.08,bike,182.42
39.07,149.62,bike,560.51
17.75,36.17,bike,216.32
26.4,97.36,bike,372.26
41.02,153.75,auto,752.34
11.61,27.28,car,302.62
36.94,96.0,car,892.74
44.23,95.44,car,999.47
27.86,96.7,bike,383.1
17.36,61.78,car,501.62
15.88,53.77,bike,236.74
31.08,113.73,car,863.37
20.14,63.44,bike,284.0
15.2,50.03,bike,215.39
45.81,110.1,auto,715.07
19.64,72.85,bike,293.97
16.2,37.51,car,405.4
39.45,154.93,bike,576.1
22.32,72.21,auto,398.89
41.48,149.28,auto,749.32
7.5,27.14,bike,125.5
1.64,4.01,auto,49.44
35.36,135.7,car,986.26
8.01,24.45,bike,118.93
47.29,107.43,auto,713.06
14.94,47.06,auto,280.47
19.54,57.34,auto,348.56
31.24,66.17,auto,479.65
47.68,172.34,car,1279.82
30.79,75.2,bike,375.05
6.37,17.68,auto,128.75
31.9,74.46,car,751.08
32.53,125.2,car,910.31
31.21,88.04,car,786.27
7.03,25.93,auto,151.71
44.25,147.68,bike,597.76
1.22,2.57,auto,51.14
5.17,19.24,bike,91.99
4.26,16.16,auto,104.83
3.54,9.22,bike,58.1
35.95,126.6,car,965.8
47.41,111.47,car,1097.33
20.8,64.8,bike,284.65
16.03,34.7,auto,267.69
34.54,93.85,car,851.0
5.14,10.38,bike,77.1
24.94,70.25,car,631.03
3.42,12.24,bike,75.28
2.05,6.41,auto,66.66
15.18,46.23,car,418.47
26.26,82.28,car,686.67
31.61,74.08,car,754.59
19.33,68.04,auto,365.15
41.37,97.7,auto,645.84
36.86,133.18,bike,511.15
35.51,94.47,auto,573.96
22.86,71.28,auto,397.64
31.7,126.32,car,901.95
19.94,75.66,car,579.0
21.26,65.94,bike,293.15
15.97,46.59,auto,287.45
32.42,102.19,auto,557.99
12.61,42.5,bike,185.61
46.98,142.24,auto,789.63
12.04,43.03,car,362.57
1.61,5.55,bike,45.44
35.83,115.94,bike,489.69
45.38,148.08,car,1176.43
19.92,73.09,car,572.54
10.77,41.29,bike,174.04
1.08,3.59,bike,42.54
38.28,111.54,bike,488.55
1.66,4.39,auto,54.02
16.36,61.0,car,481.2
7.84,16.71,auto,141.89
15.79,56.03,car,462.51
47.7,127.21,auto,769.82
37.16,113.33,car,955.24
18.74,61.71,car,523.94
16.14,36.64,bike,201.98
31.11,117.56,bike,452.81
3.11,9.42,auto,87.12
27.53,85.33,auto,483.68
20.17,53.56,bike,266.83
28.88,83.38,auto,482.5
46.22,171.35,auto,839.2
26.03,75.59,auto,437.15
31.25,99.85,auto,547.5
19.97,59.56,bike,269.61
11.03,35.5,auto,209.18
37.12,129.3,auto,666.26
42.87,164.99,bike,612.7
47.16,163.0,car,1246.41
11.73,36.91,bike,169.57
7.94,27.42,bike,121.58
36.51,78.9,auto,553.01
45.93,117.19,bike,562.45
37.1,93.05,auto,588.62
47.46,104.6,bike,560.61
34.7,135.42,car,973.49
33.67,134.63,auto,642.72
32.11,67.29,auto,481.87
42.11,104.72,car,994.64
23.91,84.64,auto,446.81
48.1,118.09,bike,584.78
8.18,21.48,car,239.12
2.2,8.08,car,107.72
38.6,116.08,auto,645.4
1.82,5.74,auto,64.98
16.62,65.82,auto,333.56
17.09,39.42,bike,222.44
31.4,122.23,bike,449.76
19.34,71.09,car,559.34
38.28,149.9,auto,708.37
19.23,46.98,auto,316.97
10.17,37.49,bike,153.76
20.11,75.51,auto,390.51
10.78,37.54,car,325.12
40.31,149.35,auto,740.73
41.46,143.06,car,1100.32
13.5,45.9,bike,206.7
38.48,91.86,car,912.44
36.47,135.04,auto,667.34
44.13,163.13,auto,798.65
24.29,61.81,auto,405.88
48.83,178.66,bike,675.92
18.1,36.66,bike,219.58
37.75,109.72,bike,484.0
9.59,33.61,car,301.36
33.65,89.59,car,828.87
13.58,29.18,car,348.86
42.15,115.95,auto,691.52
48.9,160.06,bike,657.31
34.77,109.61,auto,604.02
28.27,72.76,car,687.88
7.41,27.57,bike,119.45
47.82,146.09,bike,620.96
11.82,29.84,bike,161.24
41.34,125.26,auto,699.83
1.41,3.98,car,83.65
34.12,108.28,car,890.66
33.31,124.8,auto,620.68
20.93,61.04,auto,356.68
7.96,18.37,bike,115.9
10.45,31.98,bike,154.6
43.61,140.47,car,1122.74
42.17,144.08,auto,735.99
36.82,93.46,bike,454.95
11.69,23.63,bike,153.11
21.11,44.35,bike,262.22
45.75,92.15,bike,524.69
28.76,111.04,auto,540.33
27.46,55.0,car,629.3
14.88,53.54,car,430.47
27.81,97.06,auto,498.06
17.39,54.85,bike,237.1
4.23,16.55,bike,82.92
14.25,49.86,auto,269.79
35.67,78.68,car,829.28
37.65,118.25,auto,652.51
46.05,167.98,car,1242.18
8.22,24.58,bike,129.59
43.54,130.49,bike,559.35
33.5,67.35,car,756.23
10.82,28.98,auto,195.59
41.95,136.0,bike,565.38
27.41,70.59,auto,454.63
34.42,94.19,bike,439.16
46.66,182.33,auto,869.0
2.77,7.7,car,118.42
10.74,41.94,auto,217.66
19.99,60.59,auto,351.96
47.59,119.29,auto,746.16
18.73,58.51,car,509.11
41.02,133.66,bike,552.88
48.07,147.25,auto,802.24
27.28,82.43,bike,365.17
44.46,115.69,bike,548.0
1.46,5.58,bike,42.09
39.52,119.32,car,1002.02
42.06,128.47,bike,544.72
7.26,14.71,bike,100.0
22.1,77.3,auto,404.44
36.65,106.43,car,929.02
42.98,102.27,auto,670.34
25.94,96.12,car,722.8
13.47,32.26,car,351.54
23.85,73.58,auto,424.93
42.08,138.32,bike,565.3
16.02,46.24,car,427.83
38.21,138.26,auto,690.36
11.58,39.2,car,345.21
46.02,105.47,auto,708.64
39.28,137.02,auto,698.63
27.65,96.56,car,759.87
48.96,100.28,auto,716.26
30.93,121.52,auto,589.51
4.46,13.55,bike,77.56
43.03,116.83,auto,697.76
42.71,168.37,car,1203.11
17.3,49.38,auto,299.01
39.66,80.44,bike,453.35
31.6,115.42,bike,455.18
8.63,24.47,auto,169.95
1.01,2.83,bike,27.52
46.2,122.82,auto,741.88
26.53,56.75,car,620.73
21.2,75.26,car,602.47
25.36,90.46,bike,355.33
8.43,18.8,car,239.33
9.77,35.35,bike,148.75
1.4,3.9,car,79.55
46.78,115.77,bike,568.5
15.81,32.36,auto,260.97
33.23,102.22,car,851.16
1.25,2.66,car,74.13
16.26,64.93,auto,325.55
21.69,50.93,bike,276.94
46.11,163.4,bike,637.25
17.59,51.4,car,465.6
6.21,23.2,auto,141.02
20.34,42.1,bike,249.65
5.27,19.93,car,184.05
48.24,103.89,bike,559.1
10.85,25.75,auto,188.17
43.65,155.67,bike,608.53
26.09,52.88,car,607.6
43.46,132.92,auto,727.25
49.39,114.51,car,1137.08
4.35,9.49,auto,92.39
11.52,32.96,car,321.39
2.7,8.11,car,115.69
4.57,16.86,auto,109.47
7.12,20.59,auto,138.11
19.92,69.06,auto,371.05
39.89,142.03,auto,708.38
14.34,32.22,bike,184.05
21.49,85.49,auto,420.73
43.56,96.81,car,1000.24
28.53,58.02,car,661.5
11.65,43.75,auto,233.86
33.08,90.91,car,821.15
29.41,114.35,auto,552.44
26.87,64.25,car,653.45
26.68,66.81,bike,340.05
26.78,104.82,auto,509.26
5.03,13.5,bike,77.1
23.84,60.78,auto,389.42
4.42,16.21,auto,102.54
28.41,100.29,bike,399.48
11.53,25.67,bike,154.68
22.49,69.74,auto,395.33
49.95,182.84,auto,893.11
14.9,40.92,bike,200.97
38.46,101.58,auto,623.01
31.42,78.01,auto,504.29
48.89,159.51,car,1257.66
27.52,64.19,auto,439.13
45.71,134.4,bike,595.63
3.05,11.58,bike,57.06
25.31,100.68,auto,493.61
22.62,69.83,bike,312.4
46.85,185.84,bike,669.06
37.91,109.49,auto,633.97
31.27,104.9,car,841.11
11.85,41.74,bike,183.57
20.29,71.26,bike,292.86
3.29,12.45,auto,89.03
41.89,105.83,car,992.35
45.06,168.91,bike,641.54
11.81,42.52,car,351.25
12.17,35.05,auto,219.33
31.02,107.07,bike,424.79
10.85,29.96,auto,207.07
38.24,109.6,auto,634.42
35.16,135.7,car,994.06
31.11,92.62,auto,521.88
14.55,42.38,bike,206.78
29.9,112.58,auto,549.37
3.38,8.91,auto,83.35
12.73,46.75,auto,258.69
29.0,98.78,car,779.78
1.89,4.25,car,99.02
45.64,120.89,bike,562.17
1.31,4.58,auto,57.34
7.5,16.37,car,210.9
38.29,137.89,bike,532.31
5.97,17.29,car,194.34
3.62,10.22,bike,64.42
3.25,10.2,auto,92.62
28.75,62.12,bike,351.91
7.88,16.6,auto,151.84
44.98,105.93,auto,694.67
5.21,14.7,auto,108.03
7.58,18.7,auto,141.17
26.79,65.21,car,645.06
29.24,96.1,bike,401.24
33.17,80.78,auto,523.33
47.35,186.23,car,1315.43
30.19,72.33,auto,476.35
49.33,162.11,car,1271.93
43.22,169.7,auto,806.09
47.35,114.71,auto,741.13
45.51,136.84,car,1140.18
43.65,161.04,auto,797.27
12.97,29.97,bike,171.98
20.98,81.97,car,610.11
30.31,98.59,bike,411.3
8.13,19.84,bike,117.58
49.89,114.19,bike,588.4
19.71,76.65,auto,376.68
22.5,89.75,auto,432.14
38.19,139.7,car,1049.31
46.31,151.14,bike,616.01
44.34,127.74,auto,736.12
46.89,166.84,auto,828.79
9.85,27.53,auto,191.72
3.05,8.17,car,124.21
31.27,65.64,car,719.41
5.87,20.79,car,202.28
36.38,137.79,car,1015.14
21.8,68.66,car,587.85
32.82,109.51,bike,452.72
36.61,93.97,car,878.78
20.29,77.86,auto,395.63
25.5,94.19,bike,365.74
3.56,11.76,bike,69.79
45.88,165.45,bike,642.26
18.23,50.91,car,484.31
29.78,108.37,bike,425.28
48.81,126.94,car,1158.55
46.56,183.62,bike,674.06
20.49,43.16,bike,252.21
43.62,91.25,car,983.71
18.58,48.11,bike,249.89
35.77,74.94,bike,414.53
2.36,4.88,auto,62.36
6.74,23.92,car,230.6
21.02,71.17,auto,390.14
13.03,38.85,auto,233.01
1.32,4.01,bike,43.03
16.64,60.04,bike,241.75
19.25,71.44,car,558.21
38.36,94.54,bike,474.15
11.92,29.34,auto,214.48
43.54,166.31,auto,805.15
25.79,75.05,bike,347.4
34.95,139.49,auto,668.46
37.67,92.2,car,890.88
5.99,17.76,bike,103.87
28.08,88.83,bike,377.1
41.92,93.5,car,966.22
5.46,14.15,car,176.78
39.31,124.29,bike,519.14
29.58,109.98,car,832.8
18.1,47.9,bike,243.88
11.7,24.92,car,304.25
13.28,47.43,car,387.75
15.88,35.67,bike,205.56
46.1,150.36,bike,623.33
4.38,12.33,car,159.1
7.02,24.29,auto,148.92
17.21,54.36,auto,316.91
18.99,49.73,bike,256.07
1.48,5.89,bike,41.18
32.19,127.24,auto,613.06
5.3,11.88,bike,89.87
15.3,58.63,car,450.99
46.35,128.37,car,1134.23
24.99,60.91,auto,405.58
37.21,137.62,bike,526.4
23.1,74.46,bike,312.93
10.18,22.79,car,267.22
28.13,96.16,auto,498.93
7.63,26.05,auto,157.36
29.14,102.74,auto,524.41
47.4,98.18,bike,543.89
2.76,5.83,bike,50.86
5.89,15.6,auto,121.62
47.43,101.63,car,1074.11
39.45,96.33,car,931.41
43.32,133.8,auto,734.93
36.13,131.62,auto,660.61
39.34,137.71,car,1049.98
37.47,127.65,bike,517.54
12.47,27.23,auto,208.99
12.71,45.73,car,379.82
13.66,43.38,bike,197.22
7.14,16.65,bike,104.3
44.69,172.46,bike,642.39
36.63,96.63,auto,596.01
42.52,122.54,auto,705.84
38.06,116.23,auto,651.46
16.78,65.83,car,508.47
18.61,43.7,car,470.0
47.15,186.18,car,1315.42
41.49,121.09,car,1041.65
16.98,44.19,bike,226.28
30.9,110.52,bike,433.09
15.68,37.13,auto,257.29
7.92,16.48,car,227.63
23.71,73.74,car,627.87
21.28,45.12,auto,328.24
17.75,63.49,auto,344.02
2.06,7.01,auto,71.91
15.47,38.0,bike,203.33
16.11,48.57,car,438.14
43.77,142.44,car,1129.14
33.18,102.57,bike,441.52
33.53,88.36,auto,537.6
6.83,17.97,auto,131.46
15.47,33.25,auto,259.61
42.32,98.11,car,987.71
35.72,124.78,car,963.25
2.68,9.01,bike,60.46
17.02,65.32,auto,329.52
5.45,20.52,car,192.85
3.08,7.46,auto,74.3
25.1,90.69,bike,359.73
2.28,5.85,bike,47.05
38.49,106.01,car,952.14
28.57,61.93,car,664.67
6.96,27.73,auto,158.16
34.83,100.25,auto,580.9
22.49,83.25,bike,333.61
13.56,41.08,auto,256.48
11.93,46.53,car,366.97
21.91,50.3,car,536.52
16.4,38.13,bike,212.72
14.41,32.13,car,363.06
44.64,105.3,auto,693.45
49.52,169.2,car,1295.56
34.68,90.45,car,842.78
11.36,42.3,car,344.28
33.52,122.77,auto,608.91
17.81,58.98,bike,248.32
4.96,19.67,car,192.79
43.24,143.52,auto,758.86
34.2,127.95,auto,631.04
7.4,18.74,auto,137.14
47.88,103.7,auto,719.96
45.48,95.79,car,1019.09
20.77,81.78,auto,403.06
25.83,84.72,bike,361.19
28.51,68.93,car,686.26
8.14,29.57,auto,168.9
29.76,75.37,auto,482.63
42.86,137.23,auto,738.85
28.83,70.87,car,703.1
11.12,41.48,car,339.73
4.31,8.7,bike,74.55
31.06,120.13,car,877.06
1.45,4.78,car,95.46
33.5,114.25,auto,596.04
33.21,122.31,auto,611.98
19.74,71.26,auto,369.94
15.84,31.92,car,379.05
9.03,33.38,auto,186.96
35.6,118.67,bike,489.17
42.76,91.5,auto,646.04
24.77,63.32,car,611.83
37.66,109.28,car,943.36
31.5,97.74,bike,413.85
46.23,154.72,car,1203.76
7.38,27.97,auto,166.63
10.0,27.78,car,280.13
41.18,87.6,car,933.99
21.94,65.54,bike,302.28
30.77,90.26,car,782.84
30.32,86.0,car,772.5
2.71,7.57,auto,70.43
45.55,137.54,auto,766.33
47.45,118.65,auto,748.87
37.33,108.75,auto,619.32
20.43,60.5,car,540.98
40.38,151.26,car,1108.6
19.73,74.05,auto,372.49
21.14,78.99,bike,309.77
13.11,35.57,bike,184.64
10.86,42.97,car,341.14
42.34,131.21,auto,724.39
23.86,60.09,auto,388.15
19.87,40.86,auto,310.38
12.4,38.46,auto,233.74
26.9,94.02,auto,496.12
10.42,24.81,auto,193.11
24.45,71.1,auto,425.67
15.72,40.71,bike,204.32
47.58,103.12,auto,721.94
10.13,32.84,auto,204.47
3.6,14.14,bike,76.58
19.46,41.21,bike,243.75
39.98,97.4,car,947.12
6.57,18.99,car,206.68
14.66,58.35,bike,231.58
27.22,63.31,car,657.46
44.61,119.39,car,1082.68
49.0,187.95,car,1356.58
24.99,82.35,car,677.3
48.14,186.88,auto,894.08
12.68,27.79,bike,168.22
7.29,22.82,bike,115.43
10.31,25.35,auto,187.35
24.59,84.08,car,667.6
2.02,5.38,car,96.96
17.47,38.6,car,432.39
3.52,13.61,bike,71.71
40.57,106.1,bike,511.08
15.46,51.1,car,430.26
41.0,147.74,car,1116.65
14.6,39.31,auto,262.3
44.79,103.79,car,1037.0
42.35,152.28,bike,591.36
22.35,53.64,auto,364.26
36.16,95.96,bike,455.54
42.97,156.91,car,1161.1
34.91,129.38,bike,501.28
11.78,29.35,car,310.57
18.68,65.71,auto,349.11
48.8,128.65,car,1173.74
7.65,29.51,car,250.68
29.52,116.17,bike,438.34
31.43,83.02,bike,395.74
31.31,121.15,auto,594.07
42.84,158.23,car,1167.12
34.24,88.37,car,826.86
45.42,100.77,auto,682.38
11.28,34.93,auto,208.86
11.28,40.53,bike,175.43
34.76,84.47,auto,556.38
22.32,63.66,auto,376.76
12.46,29.91,bike,172.62
23.86,57.73,bike,296.04
6.47,25.24,bike,105.89
12.36,37.5,auto,227.45
4.76,16.47,car,176.82
30.95,108.97,bike,436.26
20.69,72.42,bike,300.7
2.94,11.7,car,125.03
10.89,40.22,car,331.37
41.67,108.52,car,1010.41
23.99,91.45,bike,355.33
14.91,59.24,car,446.89
41.15,92.32,bike,486.14
29.15,91.61,bike,390.13
17.67,41.05,auto,298.51
40.69,121.56,bike,525.62
10.84,23.16,auto,188.79
41.74,131.02,auto,715.12
29.57,108.07,car,819.19
6.92,20.1,auto,135.16
44.45,157.95,auto,794.59
44.35,159.65,car,1192.06
25.96,89.33,auto,477.38
12.48,35.76,auto,233.57
25.99,82.93,bike,352.71
16.26,43.98,auto,276.95
42.73,135.67,car,1097.87
35.16,95.09,bike,443.58
10.01,20.17,bike,128.79
8.26,22.5,bike,121.42
26.72,58.04,bike,325.62
4.87,16.38,bike,83.12
18.53,72.6,auto,357.79
48.99,194.38,auto,918.18
18.95,65.8,bike,275.43
15.36,41.97,auto,265.63
29.38,94.71,bike,393.39
4.31,13.82,car,152.79
15.68,32.67,car,380.15
3.87,10.3,car,141.64
32.66,115.98,auto,583.73
25.61,57.53,car,610.36
31.29,65.15,bike,375.11
47.67,180.51,bike,679.17
49.29,128.28,car,1178.29
5.52,20.22,bike,104.24
35.12,98.39,car,870.93
16.48,56.06,car,468.96
38.17,109.07,car,946.74
31.6,104.62,bike,438.75
12.95,47.83,car,385.86
47.61,188.21,auto,888.36
28.5,90.4,bike,393.56
40.52,119.13,bike,529.53
47.52,154.6,auto,812.64
12.38,31.82,bike,166.08
28.46,97.52,auto,518.6
48.77,172.43,car,1295.71
25.55,62.31,car,617.08
6.5,17.83,car,210.51
43.85,131.69,car,1104.35
11.56,32.17,bike,168.63
4.6,15.56,auto,110.8
43.3,165.47,car,1198.76
13.39,48.99,auto,261.45
24.01,94.58,bike,353.83
1.8,5.02,car,97.09
41.48,115.19,bike,524.2
38.78,105.53,car,950.95
44.71,137.99,auto,748.64
34.08,110.94,car,897.75
47.91,152.39,auto,821.16
10.27,28.92,bike,155.49
13.31,31.04,car,344.87
30.49,76.07,bike,385.68
31.96,103.07,car,835.01
6.05,12.2,auto,124.25
44.58,163.98,auto,813.17
32.17,88.72,bike,410.18
20.41,46.14,bike,248.22
23.64,66.29,auto,399.98
28.84,59.69,auto,445.42
12.25,26.05,auto,202.72
33.02,96.08,bike,425.09
17.04,45.07,car,437.75
24.85,77.24,auto,433.23
20.12,46.57,auto,325.94
36.91,120.14,car,963.25
47.22,183.78,bike,682.4
20.64,80.61,bike,306.2
47.97,100.79,car,1075.53
47.35,131.9,car,1153.0
34.84,94.42,bike,447.44
23.2,61.03,auto,389.73
39.98,96.75,bike,491.67
45.75,173.02,car,1262.73
33.98,134.29,auto,640.51
1.96,6.77,bike,49.81
24.95,63.59,bike,324.02
8.17,29.25,auto,176.71
5.32,16.58,auto,122.19
40.46,122.32,auto,683.57
37.2,88.4,car,870.92
36.72,73.63,car,818.67
21.95,60.39,auto,378.33
19.16,56.85,car,517.74
38.65,83.78,car,879.92
38.45,128.04,bike,524.94
39.12,113.43,car,983.78
37.65,103.82,car,934.68
48.93,166.33,auto,859.1
34.55,97.38,car,869.36
44.69,173.09,bike,639.22
28.54,108.95,car,804.51
35.15,125.08,bike,496.76
22.5,76.12,bike,323.74
6.52,16.41,bike,99.96
45.46,169.88,car,1244.52
7.96,20.8,car,230.29
47.26,164.0,auto,831.09
30.37,90.39,auto,514.63
41.47,88.0,car,933.22
42.52,91.09,car,956.38
22.0,59.81,bike,293.38
8.24,19.98,car,237.21
23.58,47.97,bike,282.25
25.32,67.87,auto,416.92
39.27,88.12,auto,605.44
27.73,63.31,car,651.2
38.63,90.9,auto,602.54
3.85,12.4,car,154.87
47.74,179.88,bike,668.05
1.14,3.03,car,76.27
42.94,91.01,bike,506.44
49.65,114.04,auto,758.08
12.39,35.8,bike,168.59
35.65,129.02,bike,501.72
7.59,19.93,bike,111.63
10.11,38.79,auto,206.23
30.15,74.84,bike,376.48
33.54,96.87,car,846.62
18.21,65.07,car,523.46
37.6,103.98,bike,477.1
29.92,70.21,auto,470.55
43.07,90.86,auto,651.88
21.71,47.8,auto,350.77
2.16,6.85,car,102.63
32.79,68.51,car,749.05
1.53,5.09,bike,35.99
11.75,30.17,car,324.81
28.84,91.04,car,756.87
15.85,55.6,car,458.07
22.12,59.09,bike,286.68
18.67,67.7,auto,348.03
23.34,66.39,auto,397.77
16.43,53.2,bike,226.86
46.28,169.86,car,1256.34
30.29,117.96,car,866.96
17.72,47.88,auto,300.93
25.46,65.58,car,628.5
34.74,103.13,car,876.35
23.44,65.17,car,601.06
5.74,16.96,car,194.88
46.07,138.78,bike,600.61
12.07,36.14,car,343.36
49.3,157.4,car,1264.79
43.97,113.95,bike,548.81
39.06,140.83,car,1063.28
33.88,112.11,auto,590.92
29.71,98.26,car,796.0
25.99,64.33,auto,427.85
4.29,12.16,bike,81.78
46.83,105.27,bike,557.94
5.41,17.05,bike,94.79
6.25,22.35,auto,137.76
33.47,133.7,bike,488.54
21.69,44.47,car,506.42
6.48,16.84,car,205.52
16.75,35.41,auto,277.06
10.57,39.83,bike,166.21
48.17,190.95,auto,888.65
41.26,161.82,auto,764.97
11.89,44.43,auto,246.3
39.92,144.33,bike,564.1
30.43,66.86,bike,361.51
44.7,173.39,auto,819.6
38.22,106.04,car,946.11
31.51,68.54,car,733.87
3.29,6.62,auto,73.22
33.12,82.24,bike,409.58
47.66,180.62,auto,870.09
25.58,52.44,bike,308.39
3.69,9.38,car,137.86
15.44,50.94,auto,283.67
18.73,60.78,bike,258.63
28.49,66.93,car,674.89
20.17,52.8,car,519.24
12.55,48.68,auto,257.23
12.17,38.96,auto,238.35
49.66,102.18,bike,565.88
6.93,16.72,bike,108.32
34.98,103.46,car,893.17
38.75,144.57,bike,555.01
2.45,6.64,car,115.55
37.77,108.77,bike,482.47
25.65,73.34,car,651.02
40.56,149.87,car,1113.2
35.78,96.46,auto,583.64
45.86,169.76,auto,835.99
27.37,105.76,bike,406.4
48.98,103.28,car,1092.21
7.12,21.34,bike,108.46
14.65,34.91,auto,245.87
40.94,111.09,bike,522.34
3.9,12.13,auto,98.07
1.04,2.89,bike,31.16
20.6,62.97,auto,359.3
18.18,53.69,car,486.71
27.01,88.79,auto,483.26
3.28,9.15,auto,76.38
30.46,75.84,car,732.7
39.06,117.86,car,991.94
32.78,108.05,car,865.65
42.72,128.86,bike,551.11
48.89,158.04,car,1265.34
42.79,99.59,bike,513.8
47.71,100.1,bike,556.2
22.11,80.05,auto,417.06
10.58,23.34,car,285.83
41.2,144.36,bike,565.4
23.73,66.92,bike,311.35
28.58,79.54,auto,482.56
47.37,113.09,auto,734.96
28.09,74.79,car,700.97
43.29,161.0,bike,607.21
47.66,189.68,car,1330.58
34.61,106.33,bike,463.42
9.27,29.91,bike,136.98
27.33,81.26,auto,473.65
4.14,9.4,bike,67.56
4.51,10.76,car,151.69
8.86,27.85,bike,141.9
33.16,110.43,bike,455.23
40.01,155.92,car,1117.48
1.92,7.61,car,104.53
30.7,98.68,auto,542.64
6.59,17.0,auto,129.86
48.05,129.02,car,1153.9
48.0,180.21,car,1314.08
29.68,67.75,car,701.44
29.02,67.5,car,688.28
7.7,29.51,car,254.42
32.47,74.97,bike,399.76
27.77,78.06,bike,368.53
19.85,44.18,auto,323.2
15.21,40.77,bike,203.65
23.79,71.58,auto,415.57
38.13,103.12,bike,486.19
44.16,162.18,car,1197.15
28.88,104.96,bike,413.25
46.3,172.05,auto,842.29
41.26,84.73,auto,620.35
40.11,134.38,bike,546.72
26.91,93.85,auto,492.99
43.43,141.37,bike,576.21
41.03,159.38,auto,762.98
29.96,79.77,auto,495.76
37.05,75.43,bike,435.53
38.77,110.75,auto,642.36
44.14,173.69,auto,820.44
13.79,38.1,auto,250.04
44.97,156.23,bike,615.25
15.88,43.36,auto,283.91
34.76,119.11,car,931.05
3.77,10.99,bike,70.27
43.93,149.68,auto,766.8
6.49,13.6,car,184.54
3.34,9.01,auto,79.74
17.22,43.47,auto,285.72
30.75,88.62,car,786.74
21.37,58.79,car,544.0
22.57,64.99,car,578.59
23.87,70.9,car,622.56
49.12,150.57,auto,830.85
36.93,143.07,auto,683.57
38.67,137.06,bike,535.29
46.33,108.47,bike,548.77
46.25,165.38,bike,642.72
46.08,153.59,auto,804.98
2.29,8.01,bike,59.36
27.13,77.6,bike,356.24
43.24,167.98,car,1203.89
43.93,96.6,car,1006.04
19.97,67.25,bike,279.11
19.84,44.68,auto,317.08
29.36,74.76,car,713.99
43.57,111.69,bike,536.7
38.02,128.19,auto,662.65
3.24,9.42,bike,65.54
22.44,77.7,bike,322.45
27.66,106.24,car,781.58
23.12,70.74,car,615.75
38.76,140.55,auto,702.52
20.3,78.95,auto,398.42
8.86,20.71,bike,119.52
46.88,135.04,auto,774.32
35.45,80.48,car,828.32
7.94,17.83,bike,111.35
20.18,72.0,car,575.63
46.64,165.45,auto,822.35
3.69,13.95,bike,79.49
9.58,31.38,auto,196.72
30.83,83.69,car,771.74
22.61,67.3,car,600.87
12.98,32.42,auto,226.66
32.56,69.4,auto,502.8
8.59,21.61,auto,164.1
10.35,38.36,bike,164.74
12.21,48.09,auto,244.15
25.19,73.38,bike,337.49
46.88,101.21,auto,704.8
3.41,9.37,car,127.65
23.74,83.35,car,659.15
9.76,37.93,bike,163.98
36.73,86.04,car,856.59
11.34,38.95,auto,220.14
47.82,136.89,bike,606.38
4.06,8.32,car,141.41
5.52,15.67,bike,93.54
21.09,66.71,car,572.02
2.92,11.5,bike,63.07
47.84,161.09,bike,644.44
1.68,6.56,bike,38.82
46.96,135.22,bike,604.6
25.97,64.18,car,628.86
24.74,92.86,car,701.17
33.36,70.96,car,758.83
34.68,123.48,bike,487.87
2.76,10.04,car,126.04
29.98,116.77,auto,564.66
41.8,117.99,car,1032.12
45.53,131.88,bike,577.78
42.66,120.64,auto,700.24
33.36,101.21,bike,447.78
40.01,101.03,car,962.87
4.89,16.92,auto,112.22
8.38,28.93,car,260.78
21.09,67.71,car,576.49
18.04,51.78,car,483.83
22.16,60.55,car,571.86
2.3,8.88,auto,73.29
48.9,112.87,car,1119.86
42.56,156.17,bike,590.22
7.13,28.49,auto,154.9
32.85,67.52,bike,391.17
6.85,23.57,bike,116.87
28.53,105.42,car,790.71
10.54,28.68,car,301.52
23.49,76.26,auto,414.92
6.28,19.46,bike,107.31
1.39,3.13,bike,41.88
10.22,29.58,car,297.4
13.26,45.65,bike,196.76
3.34,8.31,bike,59.69
4.87,14.46,bike,89.73
20.19,46.75,car,489.83
35.67,127.72,car,972.95
15.2,45.88,bike,207.15
1.57,5.69,car,98.98
