trip_id,city,distance_km,duration_minutes,traffic_level,demand_factor,battery_health_percent,energy_consumption_kwh,route_difficulty,vehicle_type,time_of_day,day_of_week,weather_condition,temperature_celsius,humidity_percent,driver_rating,surge_multiplier,historical_pricing_factor,is_holiday,charging_stations_nearby,user_type,fare_amount_inr
EV002968,Bangalore,15.45,64.7,83,0.62,73,4.34,3,SUV,Night,Thursday,Clear,34,47,4.1,1,1.05,0,3,Regular,177.24
EV002969,Mumbai,13.58,47.3,96,3.3124,70,8.65,3,Compact,Evening_Peak,Monday,Storm,24,78,4.5,2,0.92,0,8,Regular,1336.19
EV002970,Delhi,12.1,30.9,0,3.8219999999999996,87,5.23,5,SUV,Day_Time,Thursday,Storm,36,81,4.7,2.4,1,0,5,Regular,2038.93
EV002971,Chennai,3.67,12.8,16,3.024,72,5.81,1,Premium,Early_Morning,Friday,Rainy,28,62,4,1.67,1.08,0,9,Premium,217.18
EV002972,Bangalore,47.31,218.6,0,2.232,96,4.73,2,SUV,Night,Saturday,Hot,26,86,4.9,1.65,0.91,0,10,Premium,3282.27
EV002973,Chennai,19.14,65.4,40,1.377,85,3.73,7,SUV,Day_Time,Saturday,Hot,19,48,4,1,0.97,0,5,Regular,297.22
EV002974,Pune,19.3,56.3,86,3.276,98,5.86,9,Sedan,Early_Morning,Saturday,Rainy,29,97,3.6,1.98,0.93,0,10,Regular,1507.47
EV002975,Pune,21.24,70.7,40,2.8979999999999997,90,3.91,4,SUV,Early_Morning,Tuesday,Rainy,37,85,3.5,1.62,1.01,0,6,Premium,1175.43
EV002976,Chennai,9.25,28.2,69,2.96,100,5.12,5,Premium,Early_Morning,Wednesday,Clear,17,66,3.8,2.46,1.08,0,4,Regular,1217.06
EV002977,Chennai,21.84,56.4,60,2.4699999999999998,78,5.51,8,Sedan,Evening_Peak,Wednesday,Clear,36,39,4.1,2.14,0.97,0,5,Regular,1040.73
EV002978,Chennai,25.94,70.2,73,1.098,78,6.07,3,SUV,Day_Time,Saturday,Hot,35,62,3.6,1,0.99,0,4,Premium,320.54
EV002979,Chennai,42.94,89.9,84,1.1960000000000002,94,5.89,2,Sedan,Morning_Peak,Thursday,Clear,30,54,4.4,1,0.95,0,4,Regular,595.08
EV002980,Pune,33.05,138.2,60,1.209,91,5.53,7,Premium,Evening_Peak,Thursday,Clear,38,71,4.8,1,0.93,0,9,Regular,872.68
EV002981,Delhi,10.3,49.7,94,0.79,89,6.84,2,Premium,Early_Morning,Monday,Foggy,36,81,5,1,0.92,0,3,Premium,203.82
EV002982,Pune,18.57,53.9,99,3.7939999999999996,76,8.65,4,Compact,Night,Friday,Storm,15,37,4.9,2.18,1,0,9,Regular,2495.53
EV002983,Mumbai,26,83.8,71,2.547,93,8.31,8,Compact,Day_Time,Saturday,Hot,25,49,3.7,2.18,1.09,0,5,Premium,2362.79
EV002984,Pune,51.75,174.3,89,1.118,92,4.01,2,SUV,Morning_Peak,Monday,Clear,20,54,3.5,1,0.98,1,5,Regular,894.04
EV002985,Mumbai,39.81,177.1,60,3.6854999999999998,73,6.91,6,Sedan,Evening_Peak,Sunday,Storm,38,69,3.9,2,1.09,0,3,Regular,5066.27
EV002986,Pune,16.37,45.7,19,1.91,96,5.17,5,Sedan,Early_Morning,Monday,Foggy,33,66,4.9,1,1.05,0,4,Premium,400.05
EV002987,Bangalore,18.24,86.3,34,1.2222,81,3.88,2,SUV,Day_Time,Sunday,Rainy,25,80,4.1,1,1.05,0,2,Regular,340.12
EV002988,Delhi,4.66,11.3,81,2.35,85,5.89,10,Sedan,Night,Monday,Foggy,35,82,3.8,1.79,1.05,1,7,Regular,396.91
EV002989,Bangalore,34,98,60,3.4561799999999994,88,5.46,7,Premium,Morning_Peak,Saturday,Rainy,35,75,4.4,2.27,0.97,0,10,Premium,7958.36
EV002990,Bangalore,11.73,53.1,19,1.31,75,7.83,9,Compact,Night,Friday,Hot,23,99,4.4,1,1.09,0,2,Premium,217.51
EV002991,Chennai,39.13,107,23,2.5,75,5.68,2,Compact,Night,Friday,Clear,20,68,3.9,1.87,1.1,1,7,Regular,1550.72
EV002992,Chennai,42.46,149.7,62,2.23,72,5.42,7,Premium,Night,Wednesday,Hot,20,47,4.1,2.22,1.06,0,8,Premium,4282.76
EV002993,Pune,28.12,65.5,60,0.663,87,5.43,1,Sedan,Morning_Peak,Thursday,Foggy,24,59,4.5,1,1.02,0,4,Premium,257.13
EV002994,Bangalore,16.28,44.7,28,1.575,98,6.8,2,Compact,Night,Saturday,Hot,23,30,3.8,1,1.03,0,1,Regular,320
EV002995,Bangalore,29.51,114.4,60,2.2386,89,6.69,5,Sedan,Evening_Peak,Wednesday,Storm,39,93,3.7,2.21,0.92,0,3,Premium,2334.77
EV002996,Delhi,36.61,164.6,60,3.3111,70,7.41,2,Compact,Morning_Peak,Saturday,Clear,23,34,4.5,2.12,1.1,0,10,Premium,2764.12
EV002997,Delhi,16.27,49.1,60,1.7471999999999999,74,7.39,1,Compact,Evening_Peak,Wednesday,Storm,34,94,4.6,2,0.96,0,3,Premium,729.64
EV002998,Bangalore,14.79,72.7,19,2.8139999999999996,96,7.18,4,Compact,Night,Tuesday,Rainy,35,35,4.4,2.2,0.92,0,4,Regular,1196.95
EV002999,Bangalore,45.1,219.1,29,1.148,70,6.67,5,Sedan,Early_Morning,Wednesday,Storm,33,90,4.8,2,1.07,0,3,Regular,1413.7
EV003000,Chennai,24.74,122.5,47,0.87,74,5.75,6,Compact,Early_Morning,Wednesday,Foggy,39,61,4.2,1,0.95,0,1,Premium,139.84
EV003001,Pune,48.16,154.4,37,2.8979999999999997,86,5.56,10,Compact,Day_Time,Saturday,Rainy,35,71,3.7,1.96,1.05,0,6,Premium,2959.09
EV003002,Mumbai,10.72,26.5,60,3.701879999999999,72,4.39,4,SUV,Evening_Peak,Saturday,Storm,39,68,3.6,2.03,1.02,0,6,Regular,1469.23
EV003003,Bangalore,50.58,235.2,7,1.728,72,7.1,2,Compact,Early_Morning,Saturday,Hot,18,49,3.9,1,0.91,0,2,Premium,529.1
EV003004,Mumbai,4.48,18.7,60,1.8603000000000003,85,4.68,2,Premium,Evening_Peak,Sunday,Foggy,30,60,4,1,0.91,0,10,Regular,182.47
EV003005,Chennai,32.56,111.2,60,3.9000000000000004,94,4.65,7,Premium,Evening_Peak,Tuesday,Foggy,34,97,3.7,1.81,1.07,0,8,Premium,4546.21
EV003006,Bangalore,5.37,13.9,33,3.2255999999999996,76,5.94,4,Compact,Early_Morning,Sunday,Rainy,32,45,4.6,2.19,1.08,0,2,Premium,445.17
EV003007,Bangalore,25.86,73.7,39,1.9908,73,5.08,4,SUV,Early_Morning,Sunday,Storm,16,57,3.6,2,0.97,0,1,Regular,1276.69
EV003008,Delhi,44.07,143.8,75,3.6162,76,5.22,9,Premium,Early_Morning,Sunday,Rainy,23,40,4.8,2.03,1.02,0,3,Regular,8049.13
EV003009,Chennai,13.07,61.8,93,3.4320000000000004,88,8.39,6,Compact,Morning_Peak,Thursday,Clear,26,84,3.9,1.82,0.95,0,3,Regular,702
EV003010,Delhi,14.16,49.9,68,1.904,73,5.94,10,Premium,Early_Morning,Wednesday,Rainy,15,60,4,1,0.95,0,10,Regular,487.31
EV003011,Delhi,24.54,95.7,60,2.275,81,6.06,1,Compact,Evening_Peak,Monday,Foggy,36,52,4.6,2.1,1.02,0,2,Regular,1178.88
EV003012,Pune,9.46,27.4,35,2.64,99,5.81,4,Compact,Night,Tuesday,Clear,23,53,3.9,2.46,1.07,0,4,Regular,664.05
EV003013,Mumbai,7.82,18.9,58,3.5979999999999994,71,7.49,1,Compact,Day_Time,Tuesday,Rainy,29,88,3.6,1.81,0.95,0,10,Regular,417.76
EV003014,Delhi,35.31,133.1,60,1.898,86,4.83,4,SUV,Morning_Peak,Tuesday,Hot,18,81,3.7,1,0.98,0,5,Premium,1021.65
EV003015,Bangalore,7.62,18.3,60,4.040400000000001,84,4.46,8,SUV,Evening_Peak,Wednesday,Rainy,17,95,5,1.63,0.92,1,1,Premium,1393.05
EV003016,Pune,51.66,136.9,79,3.6288,91,6.4,4,Premium,Night,Saturday,Storm,23,64,3.9,2.13,1.02,0,1,Premium,13132.59
EV003017,Bangalore,23.56,54.3,60,1.233,72,5.81,2,Premium,Night,Saturday,Hot,17,30,4.5,1,1.02,0,10,Premium,801.5
EV003018,Chennai,20.39,101.1,60,4.732,91,4.12,6,Premium,Evening_Peak,Thursday,Rainy,19,32,4.9,2.35,1.08,0,9,Regular,5346.63
EV003019,Mumbai,22.66,75.5,64,2.2568,87,4.9,10,Sedan,Evening_Peak,Thursday,Rainy,15,59,4.5,2.14,1.1,1,10,Premium,2942.52
EV003020,Delhi,27.72,64.9,94,5.387199999999999,85,4.34,4,SUV,Evening_Peak,Wednesday,Storm,21,65,4.8,2.45,1,0,2,Premium,10121.34
EV003021,Mumbai,16.15,37.8,86,3.4034,80,5.78,4,Premium,Morning_Peak,Monday,Rainy,25,77,3.7,1.56,0.92,0,6,Premium,1993.62
EV003022,Mumbai,28.03,90.4,60,3.5307999999999993,89,4.47,7,SUV,Morning_Peak,Thursday,Storm,39,85,4.9,2,1.08,1,7,Regular,7615.18
EV003023,Pune,34.98,162.4,43,1.314,94,6.65,3,Sedan,Early_Morning,Sunday,Hot,20,93,3.6,1,1.06,0,8,Regular,400.68
EV003024,Mumbai,12.52,38.7,88,2.3,96,4.97,8,Premium,Day_Time,Wednesday,Clear,24,66,3.6,2.41,0.93,0,4,Regular,1863.92
EV003025,Mumbai,11.03,29.3,60,3.523,86,6.03,5,Compact,Evening_Peak,Thursday,Foggy,21,96,3.7,2.26,0.92,0,1,Regular,936.38
EV003026,Chennai,32.37,124.9,50,1.017,89,5.06,8,Premium,Early_Morning,Saturday,Clear,25,93,4.4,1,0.94,0,8,Regular,511.79
EV003027,Chennai,4.49,9.2,0,2.3814,73,4.05,6,SUV,Night,Sunday,Storm,21,36,4,2.32,1.02,0,10,Regular,309.55
EV003028,Delhi,32.7,146.6,70,1.98,94,3.84,1,SUV,Night,Thursday,Clear,19,88,3.7,1,1.1,0,1,Regular,1200.76
EV003029,Chennai,28.03,71.2,37,1.218,93,6.73,2,Compact,Night,Thursday,Storm,21,91,3.7,2,1.04,0,10,Premium,789.91
EV003030,Chennai,10.46,33.3,13,0.9450000000000001,93,6.74,1,Sedan,Early_Morning,Sunday,Foggy,39,61,4,1,1,0,9,Premium,79.81
EV003031,Chennai,22.94,53.2,10,1.3986,83,4.6,6,SUV,Day_Time,Sunday,Storm,38,69,4.6,2,0.97,0,7,Premium,983.68
EV003032,Pune,31.24,75.5,65,4.185999999999999,100,4.17,9,Premium,Evening_Peak,Tuesday,Rainy,34,62,4.8,1.92,0.9,0,3,Premium,7379.01
EV003033,Delhi,44.04,113.2,92,1.08,80,3.97,7,SUV,Night,Tuesday,Foggy,31,52,3.7,1,0.98,0,8,Regular,866.98
EV003034,Mumbai,42.1,127,60,2.2464,87,4.51,5,SUV,Morning_Peak,Sunday,Foggy,18,97,3.9,2.28,0.99,0,8,Premium,4473.22
EV003035,Chennai,46.33,217.4,71,3.1374000000000004,87,8.1,5,Sedan,Day_Time,Sunday,Rainy,25,51,4.3,1.6,0.93,0,1,Regular,2647.63
EV003036,Bangalore,38.13,98.8,68,2.69,90,6.04,6,Sedan,Early_Morning,Tuesday,Clear,37,95,3.8,1.86,0.93,0,7,Regular,2231.24
EV003037,Mumbai,9.73,39.1,33,1.0779999999999998,78,5.11,5,Premium,Day_Time,Wednesday,Rainy,17,61,4.8,1,0.96,0,5,Premium,280.01
EV003038,Pune,26.91,128,28,1.71,80,7.51,3,Compact,Night,Friday,Hot,39,66,4.2,1,1,0,9,Premium,433.86
EV003039,Mumbai,38.34,146.9,73,1.04,95,7.92,6,Compact,Early_Morning,Friday,Clear,18,68,4.6,1,1.09,0,5,Premium,712.97
EV003040,Chennai,20.46,76.3,81,0.8819999999999999,81,7.75,3,Sedan,Day_Time,Saturday,Storm,22,90,3.9,2,1.1,0,9,Regular,473.11
EV003041,Chennai,18.99,61.2,3,2.03,95,7.29,2,Compact,Early_Morning,Monday,Clear,22,38,4.3,1.77,0.94,0,1,Regular,388.13
EV003042,Chennai,11.15,24,60,1.8382,90,5.43,6,SUV,Morning_Peak,Friday,Storm,22,77,4.3,2,1.09,0,4,Regular,782.13
EV003043,Delhi,13.72,55.2,60,4.24242,91,6.41,10,Compact,Evening_Peak,Saturday,Storm,26,91,4.7,2.1,0.95,0,10,Regular,2028.34
EV003044,Pune,24.14,106.8,46,1.022,94,5.29,4,Sedan,Night,Monday,Rainy,33,58,4.7,1,0.93,0,2,Regular,388.87
EV003045,Pune,9.89,22,91,1.8018000000000003,80,7.97,8,Sedan,Evening_Peak,Sunday,Clear,39,85,3.5,1,1.08,1,5,Regular,221.02
EV003046,Delhi,50.84,210.1,60,3.016,95,6.31,9,Compact,Evening_Peak,Monday,Foggy,25,50,5,1.95,1.05,0,8,Regular,4749.68
EV003047,Delhi,5.21,22.5,7,2.1,79,4.84,2,Sedan,Day_Time,Thursday,Foggy,25,60,4.6,2.46,1.07,0,6,Regular,284.09
EV003048,Chennai,4.73,14.7,67,2.9120000000000004,99,4.84,4,Premium,Morning_Peak,Friday,Foggy,22,34,3.7,1.85,1.08,0,5,Premium,538.5
EV003049,Pune,36.09,106.4,28,1.9,100,6.66,4,Sedan,Night,Monday,Foggy,39,95,4.4,1,0.99,0,9,Premium,1119.78
EV003050,Chennai,31.01,64.2,60,1.4430000000000003,97,6.59,9,Sedan,Morning_Peak,Wednesday,Clear,30,80,4.7,1,1.09,0,7,Premium,721.84
EV003051,Bangalore,14.76,53.8,60,3.47256,86,4.55,9,SUV,Evening_Peak,Sunday,Rainy,16,36,4.2,1.96,0.94,0,9,Regular,1915.43
EV003052,Chennai,40.25,98.2,34,1.722,81,5.59,1,Compact,Early_Morning,Monday,Rainy,38,40,3.7,1,1.03,0,6,Regular,398.5
EV003053,Delhi,18.15,65,60,3.016,75,4.58,1,Premium,Evening_Peak,Friday,Clear,37,46,4.6,2.46,1.05,0,1,Regular,2498.46
EV003054,Mumbai,37.93,94.5,97,2.45,83,7.67,9,Compact,Early_Morning,Friday,Hot,18,78,4.2,1.93,1.07,0,9,Regular,2570.22
EV003055,Chennai,16.73,70.7,9,1.23,83,4.93,7,SUV,Night,Monday,Clear,34,95,4.2,1,0.97,0,9,Premium,250.98
EV003056,Mumbai,4.88,23.6,67,2.87,96,3.2,1,SUV,Night,Wednesday,Clear,37,92,3.8,1.56,1.05,0,3,Regular,504.54
EV003057,Bangalore,45.38,111.4,63,2.899,86,3.86,5,SUV,Morning_Peak,Wednesday,Hot,37,89,4.7,2.06,0.92,0,7,Regular,4872.42
EV003058,Delhi,23.01,55,99,2.2819999999999996,96,8.24,4,Compact,Night,Tuesday,Rainy,20,50,4.5,2.16,0.95,0,8,Regular,1929.98
EV003059,Mumbai,36.76,147.1,34,4.046,90,5.57,3,SUV,Day_Time,Tuesday,Storm,19,58,4,2.03,1.08,0,5,Premium,7219.59
EV003060,Mumbai,51.52,219,60,2.535,85,4.6,9,SUV,Morning_Peak,Thursday,Foggy,23,78,4.2,1.84,0.95,0,3,Premium,5315.47
EV003061,Bangalore,42.69,163.2,60,4.6774,94,6.92,10,Sedan,Morning_Peak,Wednesday,Storm,37,37,4.9,2,1.07,0,4,Premium,11719.66
EV003062,Pune,21.91,59.7,29,1.92,72,3.25,7,SUV,Night,Monday,Foggy,38,93,4.9,1,0.92,0,8,Regular,602.76
EV003063,Mumbai,40.65,101.3,60,2.9899999999999998,71,5.77,2,Sedan,Evening_Peak,Monday,Clear,39,35,4.4,1.68,0.99,0,10,Regular,2550.67
EV003064,Chennai,12.43,34.3,97,2.03,80,7.92,6,Premium,Day_Time,Thursday,Hot,37,57,4.1,2.17,1.01,0,10,Regular,1029.36
EV003065,Pune,48.77,139.1,68,0.756,75,7.38,2,Compact,Night,Sunday,Foggy,27,93,4.9,1,0.94,0,4,Regular,409.78
EV003066,Delhi,48.61,204.9,64,2.98116,95,6.81,6,Sedan,Morning_Peak,Saturday,Storm,26,63,4,2,1.09,0,5,Regular,5430.48
EV003067,Mumbai,22.37,98.1,60,4.6774,70,7.13,1,Compact,Morning_Peak,Monday,Rainy,32,56,3.6,2.07,1.06,1,10,Regular,2343.03
EV003068,Pune,45.06,100.7,86,3.3813,75,6.73,5,SUV,Morning_Peak,Sunday,Hot,18,49,4.4,1.96,1.08,0,6,Premium,4954.01
EV003069,Mumbai,21.22,46.4,5,1.6380000000000001,70,7.76,6,Sedan,Night,Sunday,Hot,26,41,4.7,1,1.09,0,6,Regular,519.66
EV003070,Mumbai,43.26,191.7,62,2.6780000000000004,76,7.13,3,Compact,Evening_Peak,Thursday,Hot,18,40,4.9,2.46,1.03,0,1,Premium,4180.93
EV003071,Pune,20.7,53.5,90,1.12,94,5.78,8,Sedan,Early_Morning,Monday,Foggy,29,76,4.7,1,1.01,0,9,Regular,344.42
EV003072,Delhi,44.12,145.8,60,1.5093,98,5.73,3,Premium,Evening_Peak,Sunday,Hot,35,85,4.4,1,1.03,0,4,Regular,1659.69
EV003073,Delhi,2.55,12.4,53,1.33,83,4.46,2,SUV,Night,Tuesday,Clear,38,57,4.6,1,1.09,0,4,Regular,64.37
EV003074,Mumbai,24.98,107.9,15,1.0919999999999999,86,5.61,8,Sedan,Early_Morning,Tuesday,Rainy,36,73,4.5,1,0.92,0,4,Premium,362.45
EV003075,Pune,14.62,42.1,30,3.5419999999999994,99,3.27,9,SUV,Day_Time,Monday,Rainy,16,96,3.6,1.59,0.94,0,5,Premium,1184.54
EV003076,Bangalore,18.31,88.9,69,0.5850000000000001,97,4.45,2,SUV,Day_Time,Sunday,Foggy,24,59,4.3,1,1.08,0,10,Regular,242.65
EV003077,Mumbai,47.69,98.2,6,2.2680000000000002,95,6.45,1,Sedan,Early_Morning,Sunday,Hot,23,36,4.4,2.39,0.95,0,2,Premium,3155.35
EV003078,Chennai,42.41,202.1,86,0.5940000000000001,84,6.77,6,Sedan,Night,Sunday,Clear,33,99,4,1,1,0,7,Premium,355.08
EV003079,Chennai,50.93,121.5,60,4.4590000000000005,75,6.34,6,Sedan,Morning_Peak,Friday,Rainy,15,49,3.5,1.76,1.01,0,6,Premium,3700
EV003080,Chennai,10.32,47.2,60,2.9,97,7.01,9,Compact,Early_Morning,Tuesday,Hot,16,76,4.7,2.39,1.03,0,10,Regular,777.19
EV003081,Bangalore,40.85,129.4,15,1.93,80,6.76,1,Sedan,Early_Morning,Tuesday,Clear,22,82,3.7,1,0.92,0,7,Regular,565.26
EV003082,Chennai,31.09,76.8,71,0.6678000000000001,85,7.66,2,Sedan,Day_Time,Sunday,Rainy,32,31,4.6,1,1,0,1,Regular,233.02
EV003083,Pune,2.01,8.6,60,0.949,83,7.18,9,Sedan,Evening_Peak,Wednesday,Hot,28,38,3.7,1,1.1,0,8,Regular,22.14
EV003084,Delhi,29.64,103.1,76,1.368,77,6.82,6,Premium,Night,Sunday,Foggy,36,74,4.6,1,1.02,0,4,Premium,1254.58
EV003085,Chennai,38.92,146.4,60,3.2760000000000002,79,5.53,8,SUV,Morning_Peak,Thursday,Storm,28,64,4,2.4,1.08,0,9,Premium,5631.08
EV003086,Bangalore,12.54,59.8,58,2.6,73,5.77,6,Compact,Night,Monday,Foggy,32,79,4.2,1.64,0.99,0,6,Premium,747.74
EV003087,Bangalore,18.66,48.4,53,1.7639999999999998,93,7.35,4,Compact,Day_Time,Thursday,Storm,32,93,4.2,2,1.03,0,4,Premium,1150.43
EV003088,Pune,20.8,87.8,87,2.2113,82,4.88,2,SUV,Evening_Peak,Saturday,Storm,24,41,3.6,2.32,1,0,2,Premium,1740.38
EV003089,Pune,34.45,156.4,60,3.5671999999999997,87,6.39,2,Compact,Evening_Peak,Wednesday,Rainy,20,97,4.4,2.4,0.91,0,2,Regular,2738.16
EV003090,Mumbai,18.34,51.8,55,1.1,72,7.92,6,Compact,Night,Monday,Hot,33,80,3.6,1,1.02,0,3,Regular,222.14
EV003091,Chennai,40.91,181.8,76,1.3806,72,4.49,4,SUV,Morning_Peak,Sunday,Foggy,34,32,3.9,1,0.93,0,1,Regular,549.8
EV003092,Chennai,18.85,86.7,48,2.618,96,4.11,6,Premium,Night,Thursday,Rainy,19,94,3.9,1.55,1.02,0,8,Premium,1975.47
EV003093,Mumbai,30.48,147.2,96,2.9899999999999998,79,9.41,8,Compact,Evening_Peak,Thursday,Hot,21,62,4.5,1.61,0.92,0,9,Regular,2030.7
EV003094,Pune,42.46,104.3,46,1.8017999999999998,75,6.6,8,Compact,Early_Morning,Sunday,Rainy,36,43,4.1,1,1.04,0,2,Regular,615.07
EV003095,Delhi,20.46,91,60,3.3695999999999997,72,7.36,10,Sedan,Morning_Peak,Sunday,Hot,31,58,4.9,1.62,1.04,0,6,Regular,1557.15
EV003096,Mumbai,23.65,110.9,95,2.62,81,7.84,9,Premium,Day_Time,Tuesday,Hot,22,69,4.9,1.93,0.91,0,6,Regular,3846.24
EV003097,Pune,49.41,165.9,60,1.9760000000000002,82,5.45,4,Premium,Morning_Peak,Tuesday,Foggy,17,31,4.2,1,0.93,0,7,Premium,1774.19
EV003098,Mumbai,31.26,81.1,60,1.365,92,4.4,9,SUV,Morning_Peak,Tuesday,Rainy,23,59,4.5,1,1.02,1,2,Premium,1436.93
EV003099,Mumbai,51.52,175.3,19,1.9879999999999998,80,4.82,1,Premium,Night,Wednesday,Storm,31,63,4,2,0.96,0,6,Regular,5340.69
EV003100,Delhi,41.3,109.5,60,1.8199999999999998,95,8.14,1,Compact,Evening_Peak,Friday,Storm,30,82,4.9,2,0.91,0,2,Regular,2152.41
EV003101,Delhi,46.73,141.5,58,3.9479999999999995,81,6.6,5,Compact,Day_Time,Tuesday,Storm,26,62,4.1,2.01,1.02,0,3,Regular,4496.4
EV003102,Mumbai,33.23,74,56,0.6030000000000001,79,6.53,1,Sedan,Night,Saturday,Foggy,24,45,4.6,1,1.09,0,2,Regular,360.74
EV003103,Delhi,5.44,24.9,60,1.9760000000000002,72,7.74,8,Sedan,Evening_Peak,Tuesday,Hot,15,58,4.8,1,1.04,0,7,Regular,147.55
EV003104,Mumbai,6.9,29.2,76,1.88,78,4.44,6,SUV,Early_Morning,Thursday,Clear,31,66,4.4,1,1.02,0,10,Premium,254.52
EV003105,Chennai,8.33,18.6,60,1.9656000000000002,99,7.02,7,Compact,Evening_Peak,Sunday,Foggy,17,94,3.8,1,1.05,0,3,Premium,180.08
EV003106,Mumbai,34.19,107.8,60,3.861,95,7.97,7,Compact,Morning_Peak,Tuesday,Hot,26,78,4.4,1.76,1.03,0,6,Premium,4115.9
EV003107,Chennai,3.57,13.6,0,0.742,88,6.01,4,Sedan,Day_Time,Monday,Rainy,36,88,4.7,1,1.09,0,3,Premium,30.24
EV003108,Delhi,4.38,19.6,44,4.102,74,5.79,3,Compact,Day_Time,Wednesday,Rainy,34,94,3.5,1.57,0.98,1,7,Regular,240.43
EV003109,Delhi,28.17,61.1,13,2.511,81,5.91,8,SUV,Day_Time,Sunday,Hot,32,66,4.8,1.94,1.08,0,7,Regular,2180.8
EV003110,Pune,11.81,26,16,0.99,94,3.22,9,SUV,Night,Wednesday,Clear,27,50,3.7,1,0.95,0,7,Premium,174.75
EV003111,Mumbai,42.17,159,48,3.5,72,4.94,1,SUV,Day_Time,Wednesday,Rainy,37,59,4.7,2.1,0.9,0,10,Regular,4914.39
EV003112,Chennai,4.45,14.7,3,3.5419999999999994,100,5.24,5,Premium,Night,Monday,Storm,30,82,4.7,2.05,1.02,0,7,Regular,900.49
EV003113,Mumbai,14.39,31.3,53,0.73,93,5.23,1,Premium,Night,Monday,Clear,23,71,4.8,1,1.01,0,4,Premium,368.59
EV003114,Pune,38.04,94.9,83,2.78,74,4.93,5,SUV,Night,Friday,Clear,37,40,4.1,1.87,0.95,0,1,Regular,2931.38
EV003115,Pune,20.01,92.5,11,1.818,94,4.73,2,Premium,Day_Time,Saturday,Clear,38,48,4.1,1,1,0,9,Regular,563.26
EV003116,Mumbai,11.35,47,29,1.036,76,4.86,7,SUV,Day_Time,Thursday,Rainy,21,32,4.3,1,1.09,0,6,Regular,206.31
EV003117,Pune,12.53,60.3,99,2.5115999999999996,79,8.24,3,Sedan,Evening_Peak,Thursday,Storm,17,71,4.1,2,0.99,0,9,Premium,999.52
EV003118,Mumbai,37.46,169.6,6,2.41,76,4.93,6,SUV,Early_Morning,Tuesday,Hot,39,65,4.8,1.94,0.98,0,4,Regular,2460.83
EV003119,Bangalore,31.9,152.8,21,1.27,77,5.24,10,Premium,Night,Tuesday,Clear,36,39,4.9,1,1,0,8,Regular,1059.69
EV003120,Bangalore,19.38,59,41,3.5,91,6.39,9,Premium,Day_Time,Monday,Storm,32,43,3.9,2,0.96,0,4,Regular,3673.16
EV003121,Delhi,50.1,147.6,60,2.8665,84,6.46,6,Sedan,Evening_Peak,Saturday,Storm,33,91,4.6,2,0.91,0,9,Regular,4451.8
EV003122,Chennai,33.07,133.3,60,1.0998,83,7.29,5,Sedan,Evening_Peak,Saturday,Hot,15,60,4.1,1,0.92,0,6,Premium,342.12
EV003123,Bangalore,6.1,14,55,2.43,98,4.72,2,SUV,Early_Morning,Friday,Clear,20,96,4.5,1.55,0.91,0,7,Regular,381.26
EV003124,Bangalore,19.94,90.9,60,1.0530000000000002,95,4.6,9,Premium,Morning_Peak,Tuesday,Foggy,19,90,4.5,1,1,0,3,Premium,688.17
EV003125,Chennai,24.5,56.8,63,3.6539999999999995,75,3.87,1,SUV,Night,Monday,Rainy,22,82,4.7,2.48,0.95,0,6,Premium,3508.75
EV003126,Bangalore,15.19,37.8,60,2.8938,100,4.82,7,Premium,Evening_Peak,Tuesday,Storm,33,92,3.7,2,1.05,0,2,Premium,3088.81
EV003127,Delhi,8.42,30.9,91,1.89,95,7.39,4,Compact,Night,Friday,Storm,28,47,3.6,2,0.99,0,10,Regular,539.11
EV003128,Delhi,32.88,104.7,60,2.4050000000000002,92,4.31,1,Premium,Evening_Peak,Monday,Clear,21,85,4.3,2.21,1,0,5,Regular,3545.66
EV003129,Delhi,28.28,128.7,21,2.506,94,5.49,9,SUV,Day_Time,Thursday,Storm,28,66,4.9,2,1,0,9,Regular,3221.7
EV003130,Mumbai,28.64,100.8,63,2.9379999999999997,82,5.32,8,Premium,Evening_Peak,Wednesday,Hot,24,33,4.7,1.84,0.99,1,4,Regular,5150.98
EV003131,Chennai,42.27,137,60,4.641,92,5.67,2,Sedan,Morning_Peak,Wednesday,Storm,21,48,5,2.44,1.02,0,7,Premium,8223.54
EV003132,Chennai,31.2,142.8,1,3.1919999999999997,88,5.88,9,Premium,Day_Time,Monday,Rainy,21,83,4,2.2,0.98,0,5,Premium,3397.43
EV003133,Mumbai,45.38,211.2,82,0.56,85,8.36,10,Sedan,Night,Tuesday,Hot,16,40,4.2,1,0.94,0,3,Regular,502.46
EV003134,Chennai,19.21,94.1,64,2.13,72,5.1,9,Premium,Night,Thursday,Clear,21,92,4.2,1.78,1.09,1,3,Regular,1693.93
EV003135,Bangalore,43.79,190.1,29,1.92,76,6.17,8,Sedan,Day_Time,Wednesday,Clear,31,39,3.7,1,1,0,8,Premium,916.02
EV003136,Bangalore,51.95,206.2,39,1.05,91,5.83,8,Sedan,Day_Time,Tuesday,Clear,27,65,4.5,1,0.9,0,2,Premium,778.1
EV003137,Mumbai,33.72,164.5,68,3.6119999999999997,99,6.04,3,Sedan,Early_Morning,Tuesday,Storm,34,49,4.4,2.09,1.07,0,9,Premium,6277.12
EV003138,Bangalore,37.23,144,76,2.352,77,8.1,6,Compact,Night,Friday,Rainy,22,44,4.1,2.39,1.03,0,1,Regular,3118.64
